,id,product,f,p,y,Yogurt1,Yogurt2,Yogurt3
5604,1402,1,0.0,0.108,1.0,1,0,0
5605,1402,2,0.0,0.081,0.0,0,1,0
5606,1402,3,0.0,0.050000001,0.0,0,0,1
5607,1402,4,0.0,0.081,0.0,0,0,0
5608,1403,1,0.0,0.103,1.0,1,0,0
5609,1403,2,0.0,0.097999997,0.0,0,1,0
5610,1403,3,0.0,0.048999999,0.0,0,0,1
5611,1403,4,0.0,0.079000004,0.0,0,0,0
5612,1404,1,0.0,0.103,1.0,1,0,0
5613,1404,2,0.0,0.097999997,0.0,0,1,0
5614,1404,3,0.0,0.048999999,0.0,0,0,1
5615,1404,4,0.0,0.079000004,0.0,0,0,0
5616,1405,1,0.0,0.103,1.0,1,0,0
5617,1405,2,0.0,0.097999997,0.0,0,1,0
5618,1405,3,0.0,0.048999999,0.0,0,0,1
5619,1405,4,0.0,0.079000004,0.0,0,0,0
5620,1406,1,0.0,0.103,1.0,1,0,0
5621,1406,2,0.0,0.097999997,0.0,0,1,0
5622,1406,3,0.0,0.048999999,0.0,0,0,1
5623,1406,4,0.0,0.079000004,0.0,0,0,0
5624,1407,1,0.0,0.103,1.0,1,0,0
5625,1407,2,0.0,0.097999997,0.0,0,1,0
5626,1407,3,0.0,0.048999999,0.0,0,0,1
5627,1407,4,0.0,0.079000004,0.0,0,0,0
5628,1408,1,0.0,0.108,1.0,1,0,0
5629,1408,2,0.0,0.081,0.0,0,1,0
5630,1408,3,0.0,0.050000001,0.0,0,0,1
5631,1408,4,0.0,0.081,0.0,0,0,0
5632,1409,1,0.0,0.103,1.0,1,0,0
5633,1409,2,0.0,0.097999997,0.0,0,1,0
5634,1409,3,0.0,0.048999999,0.0,0,0,1
5635,1409,4,0.0,0.079000004,0.0,0,0,0
5636,1410,1,0.0,0.108,1.0,1,0,0
5637,1410,2,0.0,0.081,0.0,0,1,0
5638,1410,3,0.0,0.050000001,0.0,0,0,1
5639,1410,4,0.0,0.081,0.0,0,0,0
5640,1411,1,0.0,0.108,1.0,1,0,0
5641,1411,2,0.0,0.081,0.0,0,1,0
5642,1411,3,0.0,0.050000001,0.0,0,0,1
5643,1411,4,0.0,0.081,0.0,0,0,0
5644,1412,1,0.0,0.108,1.0,1,0,0
5645,1412,2,0.0,0.081,0.0,0,1,0
5646,1412,3,0.0,0.050000001,0.0,0,0,1
5647,1412,4,0.0,0.081,0.0,0,0,0
5648,1413,1,0.0,0.103,1.0,1,0,0
5649,1413,2,0.0,0.097999997,0.0,0,1,0
5650,1413,3,0.0,0.048999999,0.0,0,0,1
5651,1413,4,0.0,0.079000004,0.0,0,0,0
5652,1414,1,0.0,0.108,1.0,1,0,0
5653,1414,2,0.0,0.081,0.0,0,1,0
5654,1414,3,0.0,0.050000001,0.0,0,0,1
5655,1414,4,0.0,0.081,0.0,0,0,0
5656,1415,1,0.0,0.108,1.0,1,0,0
5657,1415,2,0.0,0.081,0.0,0,1,0
5658,1415,3,0.0,0.050000001,0.0,0,0,1
5659,1415,4,0.0,0.081,0.0,0,0,0
5660,1416,1,0.0,0.108,1.0,1,0,0
5661,1416,2,0.0,0.081,0.0,0,1,0
5662,1416,3,0.0,0.050000001,0.0,0,0,1
5663,1416,4,0.0,0.081,0.0,0,0,0
5664,1417,1,0.0,0.108,1.0,1,0,0
5665,1417,2,0.0,0.081,0.0,0,1,0
5666,1417,3,0.0,0.050000001,0.0,0,0,1
5667,1417,4,0.0,0.081,0.0,0,0,0
5668,1418,1,0.0,0.108,1.0,1,0,0
5669,1418,2,0.0,0.081,0.0,0,1,0
5670,1418,3,0.0,0.050000001,0.0,0,0,1
5671,1418,4,0.0,0.081,0.0,0,0,0
5672,1419,1,0.0,0.108,1.0,1,0,0
5673,1419,2,0.0,0.097999997,0.0,0,1,0
5674,1419,3,0.0,0.048999999,0.0,0,0,1
5675,1419,4,0.0,0.079000004,0.0,0,0,0
5676,1420,1,0.0,0.108,1.0,1,0,0
5677,1420,2,0.0,0.097999997,0.0,0,1,0
5678,1420,3,0.0,0.048999999,0.0,0,0,1
5679,1420,4,0.0,0.079000004,0.0,0,0,0
5680,1421,1,0.0,0.108,1.0,1,0,0
5681,1421,2,0.0,0.097999997,0.0,0,1,0
5682,1421,3,0.0,0.048999999,0.0,0,0,1
5683,1421,4,0.0,0.079000004,0.0,0,0,0
5684,1422,1,0.0,0.108,1.0,1,0,0
5685,1422,2,0.0,0.097999997,0.0,0,1,0
5686,1422,3,0.0,0.048999999,0.0,0,0,1
5687,1422,4,0.0,0.079000004,0.0,0,0,0
5688,1423,1,0.0,0.115,1.0,1,0,0
5689,1423,2,0.0,0.097999997,0.0,0,1,0
5690,1423,3,0.0,0.048999999,0.0,0,0,1
5691,1423,4,0.0,0.079000004,0.0,0,0,0
5692,1424,1,0.0,0.115,1.0,1,0,0
5693,1424,2,0.0,0.097999997,0.0,0,1,0
5694,1424,3,0.0,0.048999999,0.0,0,0,1
5695,1424,4,0.0,0.079000004,0.0,0,0,0
5696,1425,1,0.0,0.115,1.0,1,0,0
5697,1425,2,0.0,0.097999997,0.0,0,1,0
5698,1425,3,0.0,0.048999999,0.0,0,0,1
5699,1425,4,0.0,0.079000004,0.0,0,0,0
5700,1426,1,0.0,0.115,1.0,1,0,0
5701,1426,2,0.0,0.097999997,0.0,0,1,0
5702,1426,3,0.0,0.048999999,0.0,0,0,1
5703,1426,4,0.0,0.079000004,0.0,0,0,0
5704,1427,1,0.0,0.115,1.0,1,0,0
5705,1427,2,0.0,0.097999997,0.0,0,1,0
5706,1427,3,0.0,0.048999999,0.0,0,0,1
5707,1427,4,0.0,0.079000004,0.0,0,0,0
5708,1428,1,0.0,0.115,1.0,1,0,0
5709,1428,2,0.0,0.081,0.0,0,1,0
5710,1428,3,0.0,0.048999999,0.0,0,0,1
5711,1428,4,0.0,0.079000004,0.0,0,0,0
5712,1429,1,0.0,0.115,1.0,1,0,0
5713,1429,2,0.0,0.081,0.0,0,1,0
5714,1429,3,0.0,0.048999999,0.0,0,0,1
5715,1429,4,0.0,0.079000004,0.0,0,0,0
5716,1430,1,0.0,0.108,1.0,1,0,0
5717,1430,2,0.0,0.081,0.0,0,1,0
5718,1430,3,0.0,0.050000001,0.0,0,0,1
5719,1430,4,0.0,0.081,0.0,0,0,0
5720,1431,1,0.0,0.108,1.0,1,0,0
5721,1431,2,0.0,0.081,0.0,0,1,0
5722,1431,3,0.0,0.050000001,0.0,0,0,1
5723,1431,4,0.0,0.081,0.0,0,0,0
5724,1432,1,0.0,0.108,1.0,1,0,0
5725,1432,2,0.0,0.081,0.0,0,1,0
5726,1432,3,0.0,0.050000001,0.0,0,0,1
5727,1432,4,0.0,0.081,0.0,0,0,0
5728,1433,1,0.0,0.108,1.0,1,0,0
5729,1433,2,0.0,0.081,0.0,0,1,0
5730,1433,3,0.0,0.050000001,0.0,0,0,1
5731,1433,4,0.0,0.081,0.0,0,0,0
5732,1434,1,0.0,0.108,1.0,1,0,0
5733,1434,2,0.0,0.081,0.0,0,1,0
5734,1434,3,0.0,0.050000001,0.0,0,0,1
5735,1434,4,0.0,0.081,0.0,0,0,0
5736,1435,1,0.0,0.108,1.0,1,0,0
5737,1435,2,0.0,0.081,0.0,0,1,0
5738,1435,3,0.0,0.050000001,0.0,0,0,1
5739,1435,4,0.0,0.081,0.0,0,0,0
5740,1436,1,0.0,0.108,1.0,1,0,0
5741,1436,2,0.0,0.081,0.0,0,1,0
5742,1436,3,0.0,0.050000001,0.0,0,0,1
5743,1436,4,0.0,0.081,0.0,0,0,0
5744,1437,1,0.0,0.122,1.0,1,0,0
5745,1437,2,0.0,0.086000003,0.0,0,1,0
5746,1437,3,0.0,0.050000001,0.0,0,0,1
5747,1437,4,0.0,0.086000003,0.0,0,0,0
5748,1438,1,0.0,0.122,1.0,1,0,0
5749,1438,2,0.0,0.086000003,0.0,0,1,0
5750,1438,3,0.0,0.050000001,0.0,0,0,1
5751,1438,4,0.0,0.086000003,0.0,0,0,0
5752,1439,1,0.0,0.122,1.0,1,0,0
5753,1439,2,0.0,0.086000003,0.0,0,1,0
5754,1439,3,0.0,0.050000001,0.0,0,0,1
5755,1439,4,0.0,0.086000003,0.0,0,0,0
5756,1440,1,1.0,0.115,1.0,1,0,0
5757,1440,2,0.0,0.086000003,0.0,0,1,0
5758,1440,3,0.0,0.054000001,0.0,0,0,1
5759,1440,4,0.0,0.079000004,0.0,0,0,0
5760,1441,1,1.0,0.115,1.0,1,0,0
5761,1441,2,0.0,0.086000003,0.0,0,1,0
5762,1441,3,0.0,0.054000001,0.0,0,0,1
5763,1441,4,0.0,0.079000004,0.0,0,0,0
5764,1442,1,1.0,0.115,1.0,1,0,0
5765,1442,2,0.0,0.086000003,0.0,0,1,0
5766,1442,3,0.0,0.054000001,0.0,0,0,1
5767,1442,4,0.0,0.079000004,0.0,0,0,0
5768,1443,1,0.0,0.115,1.0,1,0,0
5769,1443,2,0.0,0.086000003,0.0,0,1,0
5770,1443,3,0.0,0.054000001,0.0,0,0,1
5771,1443,4,0.0,0.079000004,0.0,0,0,0
5772,1444,1,0.0,0.115,1.0,1,0,0
5773,1444,2,0.0,0.086000003,0.0,0,1,0
5774,1444,3,0.0,0.054000001,0.0,0,0,1
5775,1444,4,0.0,0.079000004,0.0,0,0,0
5776,1445,1,0.0,0.115,1.0,1,0,0
5777,1445,2,0.0,0.086000003,0.0,0,1,0
5778,1445,3,0.0,0.054000001,0.0,0,0,1
5779,1445,4,0.0,0.079000004,0.0,0,0,0
5780,1446,1,0.0,0.108,1.0,1,0,0
5781,1446,2,0.0,0.090000004,0.0,0,1,0
5782,1446,3,0.0,0.059,0.0,0,0,1
5783,1446,4,0.0,0.077,0.0,0,0,0
5784,1447,1,0.0,0.108,1.0,1,0,0
5785,1447,2,0.0,0.090000004,0.0,0,1,0
5786,1447,3,0.0,0.059,0.0,0,0,1
5787,1447,4,0.0,0.077,0.0,0,0,0
5788,1448,1,0.0,0.108,1.0,1,0,0
5789,1448,2,0.0,0.086000003,0.0,0,1,0
5790,1448,3,0.0,0.054000001,0.0,0,0,1
5791,1448,4,0.0,0.079000004,0.0,0,0,0
5792,1449,1,0.0,0.108,1.0,1,0,0
5793,1449,2,0.0,0.086000003,0.0,0,1,0
5794,1449,3,0.0,0.054000001,0.0,0,0,1
5795,1449,4,0.0,0.079000004,0.0,0,0,0
5796,1450,1,1.0,0.055,1.0,1,0,0
5797,1450,2,0.0,0.086000003,0.0,0,1,0
5798,1450,3,0.0,0.050000001,0.0,0,0,1
5799,1450,4,0.0,0.075999998,0.0,0,0,0
5800,1451,1,1.0,0.055,1.0,1,0,0
5801,1451,2,0.0,0.086000003,0.0,0,1,0
5802,1451,3,0.0,0.050000001,0.0,0,0,1
5803,1451,4,0.0,0.075999998,0.0,0,0,0
5804,1452,1,1.0,0.055,1.0,1,0,0
5805,1452,2,0.0,0.086000003,0.0,0,1,0
5806,1452,3,0.0,0.050000001,0.0,0,0,1
5807,1452,4,0.0,0.075999998,0.0,0,0,0
5808,1453,1,0.0,0.108,1.0,1,0,0
5809,1453,2,0.0,0.086000003,0.0,0,1,0
5810,1453,3,1.0,0.025,0.0,0,0,1
5811,1453,4,0.0,0.079000004,0.0,0,0,0
5812,1454,1,0.0,0.108,1.0,1,0,0
5813,1454,2,0.0,0.086000003,0.0,0,1,0
5814,1454,3,1.0,0.025,0.0,0,0,1
5815,1454,4,0.0,0.079000004,0.0,0,0,0
5816,1455,1,0.0,0.082999997,1.0,1,0,0
5817,1455,2,0.0,0.086000003,0.0,0,1,0
5818,1455,3,0.0,0.054000001,0.0,0,0,1
5819,1455,4,0.0,0.079000004,0.0,0,0,0
5820,1456,1,0.0,0.108,0.0,1,0,0
5821,1456,2,0.0,0.086000003,0.0,0,1,0
5822,1456,3,0.0,0.054000001,0.0,0,0,1
5823,1456,4,0.0,0.079000004,1.0,0,0,0
5824,1457,1,0.0,0.132,0.0,1,0,0
5825,1457,2,0.0,0.086000003,1.0,0,1,0
5826,1457,3,1.0,0.025,0.0,0,0,1
5827,1457,4,0.0,0.079000004,0.0,0,0,0
5828,1458,1,0.0,0.108,0.0,1,0,0
5829,1458,2,0.0,0.086000003,0.0,0,1,0
5830,1458,3,0.0,0.043000001,0.0,0,0,1
5831,1458,4,0.0,0.079000004,1.0,0,0,0
5832,1459,1,0.0,0.082999997,1.0,1,0,0
5833,1459,2,0.0,0.086000003,0.0,0,1,0
5834,1459,3,0.0,0.054000001,0.0,0,0,1
5835,1459,4,0.0,0.079000004,0.0,0,0,0
5836,1460,1,0.0,0.115,0.0,1,0,0
5837,1460,2,0.0,0.063000001,1.0,0,1,0
5838,1460,3,1.0,0.061000001,0.0,0,0,1
5839,1460,4,0.0,0.079000004,0.0,0,0,0
5840,1461,1,0.0,0.103,1.0,1,0,0
5841,1461,2,0.0,0.097999997,0.0,0,1,0
5842,1461,3,0.0,0.066,0.0,0,0,1
5843,1461,4,0.0,0.079000004,0.0,0,0,0
5844,1462,1,0.0,0.103,1.0,1,0,0
5845,1462,2,0.0,0.097999997,0.0,0,1,0
5846,1462,3,0.0,0.066,0.0,0,0,1
5847,1462,4,0.0,0.079000004,0.0,0,0,0
5848,1463,1,0.0,0.103,1.0,1,0,0
5849,1463,2,0.0,0.097999997,0.0,0,1,0
5850,1463,3,0.0,0.066,0.0,0,0,1
5851,1463,4,0.0,0.079000004,0.0,0,0,0
5852,1464,1,0.0,0.103,0.0,1,0,0
5853,1464,2,0.0,0.081,0.0,0,1,0
5854,1464,3,0.0,0.048999999,0.0,0,0,1
5855,1464,4,0.0,0.079000004,1.0,0,0,0
5856,1465,1,0.0,0.103,0.0,1,0,0
5857,1465,2,0.0,0.081,0.0,0,1,0
5858,1465,3,0.0,0.048999999,0.0,0,0,1
5859,1465,4,0.0,0.079000004,1.0,0,0,0
5860,1466,1,0.0,0.103,0.0,1,0,0
5861,1466,2,0.0,0.081,0.0,0,1,0
5862,1466,3,0.0,0.048999999,0.0,0,0,1
5863,1466,4,0.0,0.079000004,1.0,0,0,0
5864,1467,1,0.0,0.103,0.0,1,0,0
5865,1467,2,0.0,0.081,1.0,0,1,0
5866,1467,3,0.0,0.048999999,0.0,0,0,1
5867,1467,4,0.0,0.079000004,0.0,0,0,0
5868,1468,1,0.0,0.115,0.0,1,0,0
5869,1468,2,0.0,0.081,0.0,0,1,0
5870,1468,3,0.0,0.048999999,0.0,0,0,1
5871,1468,4,0.0,0.079000004,1.0,0,0,0
5872,1469,1,0.0,0.115,0.0,1,0,0
5873,1469,2,0.0,0.081,0.0,0,1,0
5874,1469,3,0.0,0.048999999,0.0,0,0,1
5875,1469,4,0.0,0.079000004,1.0,0,0,0
5876,1470,1,1.0,0.115,0.0,1,0,0
5877,1470,2,0.0,0.086000003,0.0,0,1,0
5878,1470,3,0.0,0.054000001,0.0,0,0,1
5879,1470,4,0.0,0.079000004,1.0,0,0,0
5880,1471,1,0.0,0.082999997,0.0,1,0,0
5881,1471,2,0.0,0.086000003,0.0,0,1,0
5882,1471,3,0.0,0.054000001,0.0,0,0,1
5883,1471,4,0.0,0.079000004,1.0,0,0,0
5884,1472,1,0.0,0.108,0.0,1,0,0
5885,1472,2,0.0,0.086000003,1.0,0,1,0
5886,1472,3,0.0,0.025,0.0,0,0,1
5887,1472,4,0.0,0.079000004,0.0,0,0,0
5888,1473,1,0.0,0.108,0.0,1,0,0
5889,1473,2,0.0,0.086000003,1.0,0,1,0
5890,1473,3,0.0,0.045000002,0.0,0,0,1
5891,1473,4,0.0,0.079000004,0.0,0,0,0
5892,1474,1,0.0,0.108,0.0,1,0,0
5893,1474,2,0.0,0.086000003,1.0,0,1,0
5894,1474,3,0.0,0.050000001,0.0,0,0,1
5895,1474,4,0.0,0.079000004,0.0,0,0,0
5896,1475,1,0.0,0.115,0.0,1,0,0
5897,1475,2,0.0,0.086000003,1.0,0,1,0
5898,1475,3,0.0,0.054000001,0.0,0,0,1
5899,1475,4,0.0,0.079000004,0.0,0,0,0
5900,1476,1,0.0,0.122,0.0,1,0,0
5901,1476,2,0.0,0.086000003,1.0,0,1,0
5902,1476,3,0.0,0.054000001,0.0,0,0,1
5903,1476,4,0.0,0.081,0.0,0,0,0
5904,1477,1,0.0,0.057,0.0,1,0,0
5905,1477,2,0.0,0.086000003,1.0,0,1,0
5906,1477,3,0.0,0.054000001,0.0,0,0,1
5907,1477,4,0.0,0.079000004,0.0,0,0,0
5908,1478,1,0.0,0.122,0.0,1,0,0
5909,1478,2,0.0,0.086000003,1.0,0,1,0
5910,1478,3,0.0,0.061000001,0.0,0,0,1
5911,1478,4,0.0,0.086000003,0.0,0,0,0
5912,1479,1,0.0,0.097999997,0.0,1,0,0
5913,1479,2,0.0,0.074000001,1.0,0,1,0
5914,1479,3,0.0,0.050000001,0.0,0,0,1
5915,1479,4,0.0,0.081,0.0,0,0,0
5916,1480,1,0.0,0.097999997,0.0,1,0,0
5917,1480,2,0.0,0.074000001,1.0,0,1,0
5918,1480,3,0.0,0.050000001,0.0,0,0,1
5919,1480,4,0.0,0.081,0.0,0,0,0
5920,1481,1,0.0,0.097999997,0.0,1,0,0
5921,1481,2,0.0,0.074000001,1.0,0,1,0
5922,1481,3,0.0,0.050000001,0.0,0,0,1
5923,1481,4,0.0,0.081,0.0,0,0,0
5924,1482,1,0.0,0.103,0.0,1,0,0
5925,1482,2,0.0,0.074000001,1.0,0,1,0
5926,1482,3,0.0,0.050000001,0.0,0,0,1
5927,1482,4,0.0,0.081,0.0,0,0,0
5928,1483,1,0.0,0.103,0.0,1,0,0
5929,1483,2,0.0,0.074000001,1.0,0,1,0
5930,1483,3,0.0,0.050000001,0.0,0,0,1
5931,1483,4,0.0,0.081,0.0,0,0,0
5932,1484,1,0.0,0.125,0.0,1,0,0
5933,1484,2,0.0,0.081,1.0,0,1,0
5934,1484,3,0.0,0.050000001,0.0,0,0,1
5935,1484,4,0.0,0.079000004,0.0,0,0,0
5936,1485,1,0.0,0.125,0.0,1,0,0
5937,1485,2,0.0,0.081,1.0,0,1,0
5938,1485,3,0.0,0.050000001,0.0,0,0,1
5939,1485,4,0.0,0.079000004,0.0,0,0,0
5940,1486,1,0.0,0.125,0.0,1,0,0
5941,1486,2,0.0,0.081,1.0,0,1,0
5942,1486,3,0.0,0.050000001,0.0,0,0,1
5943,1486,4,0.0,0.079000004,0.0,0,0,0
5944,1487,1,0.0,0.103,0.0,1,0,0
5945,1487,2,0.0,0.081,1.0,0,1,0
5946,1487,3,0.0,0.048999999,0.0,0,0,1
5947,1487,4,0.0,0.079000004,0.0,0,0,0
5948,1488,1,0.0,0.103,0.0,1,0,0
5949,1488,2,0.0,0.081,1.0,0,1,0
5950,1488,3,0.0,0.048999999,0.0,0,0,1
5951,1488,4,0.0,0.079000004,0.0,0,0,0
5952,1489,1,0.0,0.103,0.0,1,0,0
5953,1489,2,0.0,0.081,1.0,0,1,0
5954,1489,3,0.0,0.048999999,0.0,0,0,1
5955,1489,4,0.0,0.079000004,0.0,0,0,0
5956,1490,1,0.0,0.097999997,0.0,1,0,0
5957,1490,2,0.0,0.081,1.0,0,1,0
5958,1490,3,0.0,0.048999999,0.0,0,0,1
5959,1490,4,0.0,0.079000004,0.0,0,0,0
5960,1491,1,0.0,0.097999997,0.0,1,0,0
5961,1491,2,0.0,0.081,1.0,0,1,0
5962,1491,3,0.0,0.048999999,0.0,0,0,1
5963,1491,4,0.0,0.079000004,0.0,0,0,0
5964,1492,1,0.0,0.101,0.0,1,0,0
5965,1492,2,0.0,0.081,1.0,0,1,0
5966,1492,3,0.0,0.048999999,0.0,0,0,1
5967,1492,4,0.0,0.079000004,0.0,0,0,0
5968,1493,1,0.0,0.101,0.0,1,0,0
5969,1493,2,0.0,0.081,1.0,0,1,0
5970,1493,3,0.0,0.048999999,0.0,0,0,1
5971,1493,4,0.0,0.079000004,0.0,0,0,0
5972,1494,1,0.0,0.103,0.0,1,0,0
5973,1494,2,0.0,0.081,1.0,0,1,0
5974,1494,3,0.0,0.048999999,0.0,0,0,1
5975,1494,4,0.0,0.079000004,0.0,0,0,0
5976,1495,1,0.0,0.103,0.0,1,0,0
5977,1495,2,0.0,0.081,1.0,0,1,0
5978,1495,3,0.0,0.048999999,0.0,0,0,1
5979,1495,4,0.0,0.079000004,0.0,0,0,0
5980,1496,1,0.0,0.103,0.0,1,0,0
5981,1496,2,0.0,0.081,1.0,0,1,0
5982,1496,3,0.0,0.048999999,0.0,0,0,1
5983,1496,4,0.0,0.079000004,0.0,0,0,0
5984,1497,1,0.0,0.108,0.0,1,0,0
5985,1497,2,0.0,0.081,1.0,0,1,0
5986,1497,3,0.0,0.048999999,0.0,0,0,1
5987,1497,4,0.0,0.079000004,0.0,0,0,0
5988,1498,1,0.0,0.108,0.0,1,0,0
5989,1498,2,0.0,0.081,1.0,0,1,0
5990,1498,3,0.0,0.048999999,0.0,0,0,1
5991,1498,4,0.0,0.079000004,0.0,0,0,0
5992,1499,1,0.0,0.115,0.0,1,0,0
5993,1499,2,0.0,0.081,1.0,0,1,0
5994,1499,3,1.0,0.030999999,0.0,0,0,1
5995,1499,4,0.0,0.079000004,0.0,0,0,0
5996,1500,1,0.0,0.115,0.0,1,0,0
5997,1500,2,0.0,0.086000003,1.0,0,1,0
5998,1500,3,0.0,0.054000001,0.0,0,0,1
5999,1500,4,0.0,0.079000004,0.0,0,0,0
6000,1501,1,0.0,0.115,0.0,1,0,0
6001,1501,2,0.0,0.086000003,1.0,0,1,0
6002,1501,3,0.0,0.054000001,0.0,0,0,1
6003,1501,4,0.0,0.079000004,0.0,0,0,0
6004,1502,1,0.0,0.115,0.0,1,0,0
6005,1502,2,0.0,0.086000003,1.0,0,1,0
6006,1502,3,0.0,0.054000001,0.0,0,0,1
6007,1502,4,0.0,0.079000004,0.0,0,0,0
6008,1503,1,0.0,0.103,0.0,1,0,0
6009,1503,2,0.0,0.081,1.0,0,1,0
6010,1503,3,0.0,0.048999999,0.0,0,0,1
6011,1503,4,0.0,0.079000004,0.0,0,0,0
6012,1504,1,0.0,0.108,0.0,1,0,0
6013,1504,2,0.0,0.086000003,1.0,0,1,0
6014,1504,3,0.0,0.054000001,0.0,0,0,1
6015,1504,4,0.0,0.079000004,0.0,0,0,0
6016,1505,1,0.0,0.108,1.0,1,0,0
6017,1505,2,0.0,0.086000003,0.0,0,1,0
6018,1505,3,0.0,0.054000001,0.0,0,0,1
6019,1505,4,0.0,0.079000004,0.0,0,0,0
6020,1506,1,0.0,0.108,1.0,1,0,0
6021,1506,2,0.0,0.086000003,0.0,0,1,0
6022,1506,3,0.0,0.054000001,0.0,0,0,1
6023,1506,4,0.0,0.079000004,0.0,0,0,0
6024,1507,1,0.0,0.108,1.0,1,0,0
6025,1507,2,0.0,0.086000003,0.0,0,1,0
6026,1507,3,0.0,0.054000001,0.0,0,0,1
6027,1507,4,0.0,0.079000004,0.0,0,0,0
6028,1508,1,0.0,0.122,1.0,1,0,0
6029,1508,2,0.0,0.086000003,0.0,0,1,0
6030,1508,3,0.0,0.054000001,0.0,0,0,1
6031,1508,4,0.0,0.079000004,0.0,0,0,0
6032,1509,1,0.0,0.122,1.0,1,0,0
6033,1509,2,0.0,0.086000003,0.0,0,1,0
6034,1509,3,0.0,0.054000001,0.0,0,0,1
6035,1509,4,0.0,0.085000001,0.0,0,0,0
6036,1510,1,0.0,0.122,1.0,1,0,0
6037,1510,2,0.0,0.086000003,0.0,0,1,0
6038,1510,3,0.0,0.054000001,0.0,0,0,1
6039,1510,4,0.0,0.085000001,0.0,0,0,0
6040,1511,1,0.0,0.122,1.0,1,0,0
6041,1511,2,0.0,0.086000003,0.0,0,1,0
6042,1511,3,0.0,0.054000001,0.0,0,0,1
6043,1511,4,0.0,0.085000001,0.0,0,0,0
6044,1512,1,0.0,0.122,1.0,1,0,0
6045,1512,2,0.0,0.064000003,0.0,0,1,0
6046,1512,3,0.0,0.054000001,0.0,0,0,1
6047,1512,4,0.0,0.086000003,0.0,0,0,0
6048,1513,1,0.0,0.055,1.0,1,0,0
6049,1513,2,0.0,0.064000003,0.0,0,1,0
6050,1513,3,0.0,0.054000001,0.0,0,0,1
6051,1513,4,0.0,0.086000003,0.0,0,0,0
6052,1514,1,0.0,0.055,1.0,1,0,0
6053,1514,2,0.0,0.064000003,0.0,0,1,0
6054,1514,3,0.0,0.054000001,0.0,0,0,1
6055,1514,4,0.0,0.086000003,0.0,0,0,0
6056,1515,1,0.0,0.115,0.0,1,0,0
6057,1515,2,0.0,0.063000001,1.0,0,1,0
6058,1515,3,0.0,0.061000001,0.0,0,0,1
6059,1515,4,0.0,0.041000001,0.0,0,0,0
6060,1516,1,0.0,0.115,0.0,1,0,0
6061,1516,2,0.0,0.063000001,1.0,0,1,0
6062,1516,3,0.0,0.061000001,0.0,0,0,1
6063,1516,4,0.0,0.041000001,0.0,0,0,0
6064,1517,1,0.0,0.115,0.0,1,0,0
6065,1517,2,0.0,0.063000001,1.0,0,1,0
6066,1517,3,0.0,0.061000001,0.0,0,0,1
6067,1517,4,0.0,0.041000001,0.0,0,0,0
6068,1518,1,0.0,0.055,1.0,1,0,0
6069,1518,2,0.0,0.063000001,0.0,0,1,0
6070,1518,3,0.0,0.061000001,0.0,0,0,1
6071,1518,4,1.0,0.063000001,0.0,0,0,0
6072,1519,1,0.0,0.055,1.0,1,0,0
6073,1519,2,0.0,0.063000001,0.0,0,1,0
6074,1519,3,0.0,0.061000001,0.0,0,0,1
6075,1519,4,1.0,0.063000001,0.0,0,0,0
6076,1520,1,0.0,0.055,1.0,1,0,0
6077,1520,2,0.0,0.063000001,0.0,0,1,0
6078,1520,3,0.0,0.061000001,0.0,0,0,1
6079,1520,4,0.0,0.064000003,0.0,0,0,0
6080,1521,1,0.0,0.115,0.0,1,0,0
6081,1521,2,0.0,0.063000001,1.0,0,1,0
6082,1521,3,0.0,0.061000001,0.0,0,0,1
6083,1521,4,0.0,0.063000001,0.0,0,0,0
6084,1522,1,0.0,0.115,0.0,1,0,0
6085,1522,2,0.0,0.063000001,1.0,0,1,0
6086,1522,3,0.0,0.061000001,0.0,0,0,1
6087,1522,4,0.0,0.063000001,0.0,0,0,0
6088,1523,1,0.0,0.103,0.0,1,0,0
6089,1523,2,0.0,0.081,1.0,0,1,0
6090,1523,3,0.0,0.066,0.0,0,0,1
6091,1523,4,0.0,0.081,0.0,0,0,0
6092,1524,1,0.0,0.108,0.0,1,0,0
6093,1524,2,0.0,0.048999999,1.0,0,1,0
6094,1524,3,0.0,0.050000001,0.0,0,0,1
6095,1524,4,0.0,0.079000004,0.0,0,0,0
6096,1525,1,0.0,0.108,0.0,1,0,0
6097,1525,2,1.0,0.048999999,1.0,0,1,0
6098,1525,3,0.0,0.050000001,0.0,0,0,1
6099,1525,4,0.0,0.030999999,0.0,0,0,0
6100,1526,1,0.0,0.108,0.0,1,0,0
6101,1526,2,0.0,0.048999999,1.0,0,1,0
6102,1526,3,0.0,0.050000001,0.0,0,0,1
6103,1526,4,0.0,0.033,0.0,0,0,0
6104,1527,1,0.0,0.108,0.0,1,0,0
6105,1527,2,0.0,0.048999999,1.0,0,1,0
6106,1527,3,0.0,0.050000001,0.0,0,0,1
6107,1527,4,0.0,0.079000004,0.0,0,0,0
6108,1528,1,0.0,0.103,1.0,1,0,0
6109,1528,2,0.0,0.097999997,0.0,0,1,0
6110,1528,3,0.0,0.048999999,0.0,0,0,1
6111,1528,4,0.0,0.079000004,0.0,0,0,0
6112,1529,1,0.0,0.108,1.0,1,0,0
6113,1529,2,0.0,0.081,0.0,0,1,0
6114,1529,3,0.0,0.061000001,0.0,0,0,1
6115,1529,4,0.0,0.086000003,0.0,0,0,0
6116,1530,1,0.0,0.103,1.0,1,0,0
